Player,Total Hands,VPIP Hands,VPIP %,Evaluation,Sample Size Adequate
4340c973,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
cefb66d,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
6d6c0698,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
936afe65,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
125d4c84,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
de9d3eb,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
491aebc8,6,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e6a8a442,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
7cc299bb,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
21cd28f4,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e57882dc,11,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d983c60a,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a0794efd,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
f4655722,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
de3549,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
6920f254,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
9764563f,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a63afdf,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
2cd0283e,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a98d5e40,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
24823e71,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
cc23f173,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e084de84,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e5cbc801,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a7148ae4,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
1da316ac,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e46dcef3,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
2b1d8f53,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d71a12ae,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
703bc315,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
aec6aa0a,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
7176abf1,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
f5a73d15,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
dba11496,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
6a01c281,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
f8ba3ddf,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
c63b8f5e,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
9a3b0a63,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d77e7e6b,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a7b4e990,10,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
6c3247d5,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
eed05465,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e83170e6,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
7bcb3167,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d825c0f8,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
8912a367,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
13789e9e,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
906128d8,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
b5704b04,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
6bc3a8b6,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d69fa3c0,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
2c791abe,5,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
f661b5ed,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
1c617c9b,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
3e3e6cc2,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
39d07c33,6,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d171b331,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
f99fefc5,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
bd8b6fcb,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
71f9a922,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
4703245d,6,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
524764d0,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d3976e1c,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
9e904682,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
1a6b360e,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a6d6e0d3,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e87ffa4b,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
26ee6640,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e323bd76,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
37e9cbe3,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
113e20c7,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
ca8c5f5d,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
912c403c,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
bd4f607a,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
9173c1cd,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
ba1c5e8,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
73365dbe,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
6237b80b,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
4f9fa38e,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
9265ca17,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
69aff087,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
2e9311a8,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
7c6bab3b,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
378820e9,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
2048999a,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
afe6ffdf,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
576c1e90,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
c493d8de,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
889295c6,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e8551c23,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
4cf59e39,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
6a0b5cac,6,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
dec2ac6d,5,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
39b2b22,9,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
eb15c7fc,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
115983db,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
1a479870,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
cca5a254,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
b6c9bad,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
ffbf4338,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a88b3bc6,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
8d3fbca1,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a395206d,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a9c59cfb,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
39c73f79,7,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d0395c1a,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
c038943f,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
356b7a0b,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a2fbff15,7,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
2833a664,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
9df6ad0e,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
934949f9,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
edde0517,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
5264d34c,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
aaa9e95a,6,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
b1578894,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
686d9ab0,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a9e5e4be,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
69f72be,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
aad7fdc2,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
68e71fac,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e562fa81,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
bbe0ce54,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
f9bc5859,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
c828dee6,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
3bf2aeaf,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
f04848e4,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
340cf487,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
95080e0e,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
92c6de2,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
2faafc3,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
9db4f198,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
33055c5b,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d115dff4,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
721c9646,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
ea90834,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
22a2ce1,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a7207e32,5,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
4284eb52,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
aacd859f,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
9f7e82cb,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
fb9e8ac5,6,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e64a9ba0,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e2c7e712,5,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
db8dbae8,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
3206be12,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
92c97f58,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
350f16ce,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
4e54984d,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a92d3d34,8,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
6feeb770,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
2cd5aff1,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
cda6401d,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
3cfb0673,5,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
9c12f76a,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
78e09f9f,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
ddcab509,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
ae2495e8,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
95e6e7d7,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d3b4d980,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d90c86a2,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
1f820be9,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a5f257c9,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
fbfae600,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d47cf922,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
928b23ce,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
20a969a1,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
1dc2fda6,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
59d9644a,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
914dab36,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
3f7fd21d,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
8cfdd696,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
67d8cdfa,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a454513b,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
199d20c3,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a37bc9b4,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
ff51aae1,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
775380c3,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e95531b3,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
8a36147d,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
38f5ae29,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d276b3b7,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d7f82d4c,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
62124781,5,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
e9bbd86a,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
4c5f6360,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
5931c585,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
27413146,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
c88d3a5d,5,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
25f86d9a,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
8ebb68cf,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
cec52c5e,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a3399522,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
666691a0,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
c3308d5b,7,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
d51b77ae,4,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
1ac44c98,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
232bf5d9,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
a21c4738,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
72e807c2,5,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
ab6b836d,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
38121604,2,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
5a10f550,1,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
82ff8c72,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
8e9d589c,3,0,0.00%,超紧（极低）- 非常保守的打法，可能太被动,No
